date,time,code,name,market,rank,rate,concept
20260612,202606121030,002636,金安国纪,33,7,1733614.0,PCB概念
20260612,202606121030,600487,亨通光电,17,8,1714019.5,华为概念
20260612,202606121030,000725,京东方A,33,9,1653443.0,柔性屏(折叠屏)
20260612,202606121030,002361,神剑股份,33,10,1612963.5,股权转让(并购重组)
20260612,202606121030,601991,大唐发电,17,11,1525001.0,储能
20260612,202606121350,002354,天娱数科,33,1,2039661.0,人形机器人
20260612,202606121350,002421,达实智能,33,2,1977306.5,AI应用
20260612,202606121350,000636,风华高科,33,3,1909680.5,商业航天
20260612,202606121350,600487,亨通光电,17,4,1856750.0,共封装光学(CPO)
20260612,202606121350,002407,多氟多,33,5,1829013.0,存储芯片
20260612,202606121350,600522,中天科技,17,6,1704937.5,商业航天
20260612,202606121350,000725,京东方A,33,7,1659754.5,共封装光学(CPO)
20260612,202606121350,600378,昊华科技,17,8,1627556.5,商业航天
20260612,202606121350,600667,太极实业,17,9,1508790.0,存储芯片
20260612,202606121350,600869,远东股份,17,10,1471313.0,商业航天
20260612,202606121350,000657,中钨高新,33,11,1462849.5,PCB概念
20260615,202606151340,601991,大唐发电,17,1,1966340.5,储能
20260615,202606151340,000725,京东方A,33,2,1902304.5,共封装光学(CPO)
20260615,202606151340,000636,风华高科,33,3,1721855.5,共封装光学(CPO)
20260615,202606151340,600487,亨通光电,17,4,1593538.5,共封装光学(CPO)
20260615,202606151340,600522,中天科技,17,5,1393233.5,PCB概念
20260615,202606151340,600584,长电科技,17,6,1375924.0,共封装光学(CPO)
20260615,202606151340,603993,洛阳钼业,17,7,1350876.5,小金属概念
20260615,202606151340,301217,铜冠铜箔,33,8,1319516.0,PCB概念
20260615,202606151340,600183,生益科技,17,9,1314086.5,PCB概念
20260615,202606151340,603629,利通电子,17,10,1313897.0,算力租赁
20260615,202606151020,000630,铜陵有色,33,1,2302046.5,金属镍
20260615,202606151020,603993,洛阳钼业,17,2,2141767.5,盐湖提锂
20260615,202606151020,601958,金钼股份,17,3,1971352.5,OLED
20260615,202606151020,001696,宗申动力,33,4,1930127.5,专精特新
20260615,202606151020,600160,巨化股份,17,5,1720801.5,绿色电力
20260615,202606151020,002354,天娱数科,33,6,1665514.5,元宇宙
20260615,202606151020,000725,京东方A,33,7,1636738.0,柔性屏(折叠屏)
20260615,202606151020,000636,风华高科,33,8,1616407.5,华为概念
20260615,202606151020,002421,达实智能,33,9,1576477.5,华为概念
20260615,202606151020,002361,神剑股份,33,10,1493052.5,股权转让(并购重组)
20260615,202606151020,601991,大唐发电,17,11,1432452.0,储能
20260615,202606151345,601991,大唐发电,17,1,1994460.5,储能
20260615,202606151345,000725,京东方A,33,2,1902380.0,共封装光学(CPO)
20260615,202606151345,000636,风华高科,33,3,1722120.0,共封装光学(CPO)
20260615,202606151345,600487,亨通光电,17,4,1608994.0,共封装光学(CPO)
20260615,202606151345,600522,中天科技,17,5,1404333.0,PCB概念
20260615,202606151345,600584,长电科技,17,6,1388135.0,共封装光学(CPO)
20260615,202606151345,603993,洛阳钼业,17,7,1342380.5,小金属概念
20260615,202606151345,301217,铜冠铜箔,33,8,1323867.0,PCB概念
20260615,202606151345,603629,利通电子,17,9,1319470.5,算力租赁
20260615,202606151345,600183,生益科技,17,10,1312148.0,PCB概念
20260615,202606151300,000725,京东方A,33,1,2051377.5,共封装光学(CPO)
20260615,202606151300,601991,大唐发电,17,2,1852916.5,储能
20260615,202606151300,000636,风华高科,33,3,1851321.5,共封装光学(CPO)
20260615,202606151300,600487,亨通光电,17,4,1598787.0,共封装光学(CPO)
20260615,202606151300,603993,洛阳钼业,17,5,1554775.5,小金属概念
20260615,202606151300,600183,生益科技,17,6,1388244.0,PCB概念
20260615,202606151300,301217,铜冠铜箔,33,7,1378618.5,PCB概念
20260615,202606151300,600522,中天科技,17,8,1377881.0,PCB概念
20260615,202606151300,603629,利通电子,17,9,1358852.0,算力租赁
20260615,202606151300,600584,长电科技,17,10,1347364.0,共封装光学(CPO)
20260615,202606151300,002354,天娱数科,33,11,1329463.0,算力租赁
20260615,202606151025,000630,铜陵有色,33,1,2146324.5,金属镍
20260615,202606151025,603993,洛阳钼业,17,2,2087542.0,盐湖提锂
20260615,202606151025,601958,金钼股份,17,3,1890589.5,OLED
20260615,202606151025,001696,宗申动力,33,4,1770880.5,专精特新
20260615,202606151025,000725,京东方A,33,5,1682700.5,柔性屏(折叠屏)
20260615,202606151025,000636,风华高科,33,6,1660968.0,华为概念
20260615,202606151025,002354,天娱数科,33,7,1598089.0,元宇宙
20260615,202606151025,600160,巨化股份,17,8,1555238.0,绿色电力
20260615,202606151025,002421,达实智能,33,9,1481392.0,华为概念
20260615,202606151025,601991,大唐发电,17,10,1423455.5,储能
20260615,202606151025,002361,神剑股份,33,11,1396712.5,股权转让(并购重组)
20260615,202606151420,601991,大唐发电,17,1,2039998.5,储能
20260615,202606151420,000725,京东方A,33,2,1822610.5,共封装光学(CPO)
20260615,202606151420,000636,风华高科,33,3,1630223.0,共封装光学(CPO)
20260615,202606151420,600487,亨通光电,17,4,1617563.0,共封装光学(CPO)
20260615,202606151420,600522,中天科技,17,5,1435525.5,PCB概念
20260615,202606151420,600584,长电科技,17,6,1389580.5,共封装光学(CPO)
20260615,202606151420,001896,豫能控股,33,7,1332167.5,数据中心(AIDC)
20260615,202606151420,002407,多氟多,33,8,1318117.5,存储芯片
20260615,202606151420,301217,铜冠铜箔,33,9,1274588.0,PCB概念
20260615,202606151420,603629,利通电子,17,10,1262228.0,算力租赁
20260615,202606151420,603993,洛阳钼业,17,11,1240687.5,小金属概念
20260615,202606151100,000725,京东方A,33,1,2021883.0,柔性屏(折叠屏)
20260615,202606151100,603993,洛阳钼业,17,2,1987631.5,盐湖提锂
20260615,202606151100,000636,风华高科,33,3,1747727.5,华为概念
20260615,202606151100,000630,铜陵有色,33,4,1556257.0,金属镍
20260615,202606151100,002354,天娱数科,33,5,1514470.0,元宇宙
20260615,202606151100,601958,金钼股份,17,6,1484831.5,OLED
20260615,202606151100,600487,亨通光电,17,7,1442927.0,华为概念
20260615,202606151100,601991,大唐发电,17,8,1437608.5,储能
20260615,202606151100,002407,多氟多,33,9,1366829.0,钠离子电池
20260615,202606151100,601899,紫金矿业,17,10,1286844.5,盐湖提锂
20260615,202606151100,600183,生益科技,17,11,1256839.0,华为概念
20260615,202606151305,000725,京东方A,33,1,2050155.5,共封装光学(CPO)
20260615,202606151305,601991,大唐发电,17,2,1888737.0,储能
20260615,202606151305,000636,风华高科,33,3,1854354.5,共封装光学(CPO)
20260615,202606151305,600487,亨通光电,17,4,1615811.5,共封装光学(CPO)
20260615,202606151305,603993,洛阳钼业,17,5,1539174.5,小金属概念
20260615,202606151305,600183,生益科技,17,6,1396426.0,PCB概念
20260615,202606151305,600522,中天科技,17,7,1391190.5,PCB概念
20260615,202606151305,301217,铜冠铜箔,33,8,1389074.0,PCB概念
20260615,202606151305,600584,长电科技,17,9,1365265.0,共封装光学(CPO)
20260615,202606151305,603629,利通电子,17,10,1364921.0,算力租赁
20260615,202606151305,002354,天娱数科,33,11,1325484.5,算力租赁
20260615,202606151425,601991,大唐发电,17,1,2055317.5,储能
20260615,202606151425,000725,京东方A,33,2,1827509.5,共封装光学(CPO)
20260615,202606151425,000636,风华高科,33,3,1632835.0,共封装光学(CPO)
20260615,202606151425,600487,亨通光电,17,4,1631541.5,共封装光学(CPO)
20260615,202606151425,600522,中天科技,17,5,1447520.0,PCB概念
20260615,202606151425,600584,长电科技,17,6,1401413.5,共封装光学(CPO)
20260615,202606151425,002407,多氟多,33,7,1335630.5,存储芯片
20260615,202606151425,001896,豫能控股,33,8,1332415.0,数据中心(AIDC)
20260615,202606151425,301217,铜冠铜箔,33,9,1280021.0,PCB概念
20260615,202606151425,603629,利通电子,17,10,1264874.0,算力租赁
20260615,202606151425,603993,洛阳钼业,17,11,1239030.5,小金属概念
20260615,202606150930,000630,铜陵有色,33,1,982150.5,金属镍
20260615,202606150930,002354,天娱数科,33,2,832049.5,元宇宙
20260615,202606150930,600160,巨化股份,17,3,768469.0,绿色电力
20260615,202606150930,603993,洛阳钼业,17,4,758669.0,盐湖提锂
20260615,202606150930,001696,宗申动力,33,5,728171.0,专精特新
20260615,202606150930,601958,金钼股份,17,6,655307.5,OLED
20260615,202606150930,002421,达实智能,33,7,550649.5,华为概念
20260615,202606150930,600378,昊华科技,17,8,519461.0,钠离子电池
20260615,202606150930,002428,云南锗业,33,9,485674.5,华为概念
20260615,202606150930,002407,多氟多,33,10,480313.5,钠离子电池
20260615,202606150930,601991,大唐发电,17,11,467108.5,储能
20260615,202606151105,000725,京东方A,33,1,2002837.0,柔性屏(折叠屏)
20260615,202606151105,603993,洛阳钼业,17,2,1940130.5,盐湖提锂
20260615,202606151105,000636,风华高科,33,3,1701052.5,华为概念
20260615,202606151105,000630,铜陵有色,33,4,1477115.0,金属镍
20260615,202606151105,002354,天娱数科,33,5,1471323.0,元宇宙
20260615,202606151105,600487,亨通光电,17,6,1427806.5,华为概念
20260615,202606151105,601991,大唐发电,17,7,1418878.0,储能
20260615,202606151105,601958,金钼股份,17,8,1401963.5,OLED
20260615,202606151105,002407,多氟多,33,9,1336534.0,钠离子电池
20260615,202606151105,601899,紫金矿业,17,10,1247430.0,盐湖提锂
20260615,202606151105,600183,生益科技,17,11,1231461.0,华为概念
20260615,202606150935,000630,铜陵有色,33,1,1154027.0,金属镍
20260615,202606150935,002354,天娱数科,33,2,923545.0,元宇宙
20260615,202606150935,600160,巨化股份,17,3,907845.0,绿色电力
20260615,202606150935,603993,洛阳钼业,17,4,901124.0,盐湖提锂
20260615,202606150935,001696,宗申动力,33,5,896560.5,专精特新
20260615,202606150935,601958,金钼股份,17,6,790219.5,OLED
20260615,202606150935,002421,达实智能,33,7,671135.0,华为概念
20260615,202606150935,600378,昊华科技,17,8,601777.5,钠离子电池
20260615,202606150935,002361,神剑股份,33,9,596072.0,股权转让(并购重组)
20260615,202606150935,002428,云南锗业,33,10,571024.0,华为概念
20260615,202606150935,601991,大唐发电,17,11,559243.5,储能
20260615,202606151110,000725,京东方A,33,1,1982858.5,柔性屏(折叠屏)
20260615,202606151110,603993,洛阳钼业,17,2,1899332.5,盐湖提锂
20260615,202606151110,000636,风华高科,33,3,1670217.0,华为概念
20260615,202606151110,002354,天娱数科,33,4,1438532.0,元宇宙
20260615,202606151110,000630,铜陵有色,33,5,1418217.0,金属镍
20260615,202606151110,600487,亨通光电,17,6,1414352.0,华为概念
20260615,202606151110,601991,大唐发电,17,7,1408180.5,储能
20260615,202606151110,601958,金钼股份,17,8,1330311.0,OLED
20260615,202606151110,002407,多氟多,33,9,1311375.5,钠离子电池
20260615,202606151110,600183,生益科技,17,10,1212438.0,华为概念
20260615,202606151110,601899,紫金矿业,17,11,1210724.5,盐湖提锂
20260615,202606151350,601991,大唐发电,17,1,2011164.0,储能
20260615,202606151350,000725,京东方A,33,2,1889989.0,共封装光学(CPO)
20260615,202606151350,000636,风华高科,33,3,1709562.0,共封装光学(CPO)
20260615,202606151350,600487,亨通光电,17,4,1613367.5,共封装光学(CPO)
20260615,202606151350,600522,中天科技,17,5,1405945.0,PCB概念
20260615,202606151350,600584,长电科技,17,6,1391750.0,共封装光学(CPO)
20260615,202606151350,603993,洛阳钼业,17,7,1325920.5,小金属概念
20260615,202606151350,301217,铜冠铜箔,33,8,1319883.0,PCB概念
20260615,202606151350,603629,利通电子,17,9,1316777.0,算力租赁
20260615,202606151350,001896,豫能控股,33,10,1299818.5,数据中心(AIDC)
20260615,202606151350,600183,生益科技,17,11,1299455.5,PCB概念
20260615,202606151030,603993,洛阳钼业,17,1,2043068.5,盐湖提锂
20260615,202606151030,000630,铜陵有色,33,2,2019540.5,金属镍
20260615,202606151030,601958,金钼股份,17,3,1828930.5,OLED
20260615,202606151030,000725,京东方A,33,4,1740288.5,柔性屏(折叠屏)
20260615,202606151030,000636,风华高科,33,5,1702539.5,华为概念
20260615,202606151030,001696,宗申动力,33,6,1628336.5,专精特新
20260615,202606151030,002354,天娱数科,33,7,1562152.0,元宇宙
20260615,202606151030,600160,巨化股份,17,8,1427535.0,绿色电力
20260615,202606151030,601991,大唐发电,17,9,1412935.5,储能
20260615,202606151030,002421,达实智能,33,10,1408165.5,华为概念
20260615,202606151030,002361,神剑股份,33,11,1308982.5,股权转让(并购重组)
20260615,202606151355,601991,大唐发电,17,1,2009804.0,储能
20260615,202606151355,000725,京东方A,33,2,1864004.0,共封装光学(CPO)
20260615,202606151355,000636,风华高科,33,3,1685525.0,共封装光学(CPO)
20260615,202606151355,600487,亨通光电,17,4,1607339.0,共封装光学(CPO)
20260615,202606151355,600522,中天科技,17,5,1398255.5,PCB概念
20260615,202606151355,600584,长电科技,17,6,1387752.5,共封装光学(CPO)
20260615,202606151355,001896,豫能控股,33,7,1306982.5,数据中心(AIDC)
20260615,202606151355,301217,铜冠铜箔,33,8,1304681.0,PCB概念
20260615,202606151355,603629,利通电子,17,9,1300502.0,算力租赁
20260615,202606151355,603993,洛阳钼业,17,10,1300287.5,小金属概念
20260615,202606151310,000725,京东方A,33,1,2046176.5,共封装光学(CPO)
20260615,202606151310,601991,大唐发电,17,2,1918139.5,储能
20260615,202606151310,000636,风华高科,33,3,1854446.5,共封装光学(CPO)
20260615,202606151310,600487,亨通光电,17,4,1628981.0,共封装光学(CPO)
20260615,202606151310,603993,洛阳钼业,17,5,1521209.5,小金属概念
20260615,202606151310,600522,中天科技,17,6,1402888.0,PCB概念
20260615,202606151310,600183,生益科技,17,7,1400981.0,PCB概念
20260615,202606151310,301217,铜冠铜箔,33,8,1394097.0,PCB概念
20260615,202606151310,600584,长电科技,17,9,1387444.0,共封装光学(CPO)
20260615,202606151310,603629,利通电子,17,10,1370041.5,算力租赁
20260615,202606151310,002354,天娱数科,33,11,1320035.5,算力租赁
20260615,202606151035,603993,洛阳钼业,17,1,2039238.0,盐湖提锂
20260615,202606151035,000630,铜陵有色,33,2,1938442.5,金属镍
20260615,202606151035,000725,京东方A,33,3,1814047.5,柔性屏(折叠屏)
20260615,202606151035,601958,金钼股份,17,4,1789566.5,OLED
20260615,202606151035,000636,风华高科,33,5,1751965.0,华为概念
20260615,202606151035,002354,天娱数科,33,6,1557017.5,元宇宙
20260615,202606151035,001696,宗申动力,33,7,1525985.0,专精特新
20260615,202606151035,601991,大唐发电,17,8,1420963.0,储能
20260615,202606151035,002421,达实智能,33,9,1368625.0,华为概念
20260615,202606151035,600160,巨化股份,17,10,1337404.0,绿色电力
20260615,202606151035,002407,多氟多,33,11,1322467.0,钠离子电池
20260615,202606151430,601991,大唐发电,17,1,2026301.5,储能
20260615,202606151430,000725,京东方A,33,2,1796097.5,共封装光学(CPO)
20260615,202606151430,600487,亨通光电,17,3,1612526.0,共封装光学(CPO)
20260615,202606151430,000636,风华高科,33,4,1602059.5,共封装光学(CPO)
20260615,202606151430,600522,中天科技,17,5,1430678.5,PCB概念
20260615,202606151430,600584,长电科技,17,6,1385175.0,共封装光学(CPO)
20260615,202606151430,002407,多氟多,33,7,1331106.5,存储芯片
20260615,202606151430,001896,豫能控股,33,8,1310373.5,数据中心(AIDC)
20260615,202606151430,301217,铜冠铜箔,33,9,1257457.5,PCB概念
20260615,202606151430,603629,利通电子,17,10,1240044.5,算力租赁
20260615,202606151430,603993,洛阳钼业,17,11,1214625.0,小金属概念
20260615,202606151315,000725,京东方A,33,1,2031864.0,共封装光学(CPO)
20260615,202606151315,601991,大唐发电,17,2,1936094.5,储能
20260615,202606151315,000636,风华高科,33,3,1837193.5,共封装光学(CPO)
20260615,202606151315,600487,亨通光电,17,4,1631733.5,共封装光学(CPO)
20260615,202606151315,603993,洛阳钼业,17,5,1495227.0,小金属概念
20260615,202606151315,600522,中天科技,17,6,1406753.0,PCB概念
20260615,202606151315,600183,生益科技,17,7,1395609.5,PCB概念
20260615,202606151315,600584,长电科技,17,8,1395362.0,共封装光学(CPO)
20260615,202606151315,301217,铜冠铜箔,33,9,1387054.0,PCB概念
20260615,202606151315,603629,利通电子,17,10,1367887.0,算力租赁
20260615,202606151315,002354,天娱数科,33,11,1305280.5,算力租赁
20260615,202606151435,601991,大唐发电,17,1,1981842.0,储能
20260615,202606151435,000725,京东方A,33,2,1746156.5,共封装光学(CPO)
20260615,202606151435,600487,亨通光电,17,3,1580583.5,共封装光学(CPO)
20260615,202606151435,000636,风华高科,33,4,1555296.0,共封装光学(CPO)
20260615,202606151435,600522,中天科技,17,5,1404818.0,PCB概念
20260615,202606151435,600584,长电科技,17,6,1353911.0,共封装光学(CPO)
20260615,202606151435,002407,多氟多,33,7,1307763.0,存储芯片
20260615,202606151435,001896,豫能控股,33,8,1280041.0,数据中心(AIDC)
20260615,202606151435,301217,铜冠铜箔,33,9,1224491.5,PCB概念
20260615,202606151435,603629,利通电子,17,10,1203982.5,算力租赁
20260615,202606151435,603993,洛阳钼业,17,11,1179213.0,小金属概念
20260615,202606150940,000630,铜陵有色,33,1,1378045.5,金属镍
20260615,202606150940,001696,宗申动力,33,2,1104511.0,专精特新
20260615,202606150940,603993,洛阳钼业,17,3,1089272.0,盐湖提锂
20260615,202606150940,600160,巨化股份,17,4,1083132.5,绿色电力
20260615,202606150940,002354,天娱数科,33,5,1045373.0,元宇宙
20260615,202606150940,601958,金钼股份,17,6,970398.0,OLED
20260615,202606150940,002421,达实智能,33,7,823488.5,华为概念
20260615,202606150940,002361,神剑股份,33,8,759796.0,股权转让(并购重组)
20260615,202606150940,600378,昊华科技,17,9,704546.0,钠离子电池
20260615,202606150940,601991,大唐发电,17,10,689747.0,储能
20260615,202606150940,002428,云南锗业,33,11,678507.5,华为概念
20260615,202606151115,000725,京东方A,33,1,2001018.5,柔性屏(折叠屏)
20260615,202606151115,603993,洛阳钼业,17,2,1896853.0,盐湖提锂
20260615,202606151115,000636,风华高科,33,3,1676923.5,华为概念
20260615,202606151115,002354,天娱数科,33,4,1432725.0,元宇宙
20260615,202606151115,601991,大唐发电,17,5,1432025.5,储能
20260615,202606151115,600487,亨通光电,17,6,1427560.5,华为概念
20260615,202606151115,000630,铜陵有色,33,7,1393408.0,金属镍
20260615,202606151115,002407,多氟多,33,8,1309843.0,钠离子电池
20260615,202606151115,601958,金钼股份,17,9,1292473.0,OLED
20260615,202606151115,600183,生益科技,17,10,1223039.0,华为概念
20260615,202606151115,601899,紫金矿业,17,11,1198330.0,盐湖提锂
20260615,202606150945,000630,铜陵有色,33,1,1532530.0,金属镍
20260615,202606150945,001696,宗申动力,33,2,1249046.0,专精特新
20260615,202606150945,603993,洛阳钼业,17,3,1225397.0,盐湖提锂
20260615,202606150945,600160,巨化股份,17,4,1203582.5,绿色电力
20260615,202606150945,002354,天娱数科,33,5,1133752.5,元宇宙
20260615,202606150945,601958,金钼股份,17,6,1108450.0,OLED
20260615,202606150945,002421,达实智能,33,7,933296.0,华为概念
20260615,202606150945,002361,神剑股份,33,8,878362.0,股权转让(并购重组)
20260615,202606150945,601991,大唐发电,17,9,786656.0,储能
20260615,202606150945,600378,昊华科技,17,10,777887.5,钠离子电池
20260615,202606150945,002428,云南锗业,33,11,752578.0,华为概念
20260615,202606150900,002354,天娱数科,33,1,432933.0,元宇宙
20260615,202606150900,000630,铜陵有色,33,2,376333.5,金属镍
20260615,202606150900,603993,洛阳钼业,17,3,299203.0,盐湖提锂
20260615,202606150900,600160,巨化股份,17,4,272360.0,绿色电力
20260615,202606150900,002407,多氟多,33,5,258189.0,钠离子电池
20260615,202606150900,601958,金钼股份,17,6,223019.0,OLED
20260615,202606150900,001696,宗申动力,33,7,218746.0,专精特新
20260615,202606150900,600378,昊华科技,17,8,199148.5,钠离子电池
20260615,202606150900,601991,大唐发电,17,9,189146.0,储能
20260615,202606150900,002428,云南锗业,33,10,182778.5,华为概念
20260615,202606150900,600487,亨通光电,17,11,177622.5,华为概念
20260615,202606150905,002354,天娱数科,33,1,455401.0,元宇宙
20260615,202606150905,000630,铜陵有色,33,2,402409.5,金属镍
20260615,202606150905,603993,洛阳钼业,17,3,322031.5,盐湖提锂
20260615,202606150905,600160,巨化股份,17,4,290276.5,绿色电力
20260615,202606150905,002407,多氟多,33,5,274230.0,钠离子电池
20260615,202606150905,601958,金钼股份,17,6,238422.5,OLED
20260615,202606150905,001696,宗申动力,33,7,227024.0,专精特新
20260615,202606150905,600378,昊华科技,17,8,209399.5,钠离子电池
20260615,202606150905,601991,大唐发电,17,9,202763.0,储能
20260615,202606150905,002428,云南锗业,33,10,197036.0,华为概念
20260615,202606150905,600487,亨通光电,17,11,188340.0,华为概念
20260615,202606151040,603993,洛阳钼业,17,1,1999165.0,盐湖提锂
20260615,202606151040,000725,京东方A,33,2,1866956.5,柔性屏(折叠屏)
20260615,202606151040,000630,铜陵有色,33,3,1808623.0,金属镍
20260615,202606151040,000636,风华高科,33,4,1758347.5,华为概念
20260615,202606151040,601958,金钼股份,17,5,1706109.5,OLED
20260615,202606151040,002354,天娱数科,33,6,1530505.0,元宇宙
20260615,202606151040,601991,大唐发电,17,7,1400129.5,储能
20260615,202606151040,001696,宗申动力,33,8,1385516.0,专精特新
20260615,202606151040,600487,亨通光电,17,9,1338569.0,华为概念
20260615,202606151040,002407,多氟多,33,10,1331451.0,钠离子电池
20260615,202606151040,002421,达实智能,33,11,1302703.0,华为概念
20260615,202606151440,601991,大唐发电,17,1,1941178.0,储能
20260615,202606151440,000725,京东方A,33,2,1703285.0,共封装光学(CPO)
20260615,202606151440,600487,亨通光电,17,3,1552087.0,共封装光学(CPO)
20260615,202606151440,000636,风华高科,33,4,1517437.5,共封装光学(CPO)
20260615,202606151440,600522,中天科技,17,5,1380780.0,PCB概念
20260615,202606151440,600584,长电科技,17,6,1328754.5,共封装光学(CPO)
20260615,202606151440,002407,多氟多,33,7,1283309.5,存储芯片
20260615,202606151440,001896,豫能控股,33,8,1253671.5,数据中心(AIDC)
20260615,202606151440,301217,铜冠铜箔,33,9,1195472.5,PCB概念
20260615,202606151440,603629,利通电子,17,10,1172284.5,算力租赁
20260615,202606151440,603993,洛阳钼业,17,11,1151021.5,小金属概念
20260615,202606151000,000630,铜陵有色,33,1,1947453.0,金属镍
20260615,202606151000,603993,洛阳钼业,17,2,1634111.0,盐湖提锂
20260615,202606151000,001696,宗申动力,33,3,1609784.0,专精特新
20260615,202606151000,601958,金钼股份,17,4,1516509.0,OLED
20260615,202606151000,600160,巨化股份,17,5,1508373.0,绿色电力
20260615,202606151000,002354,天娱数科,33,6,1386785.5,元宇宙
20260615,202606151000,002421,达实智能,33,7,1248071.0,华为概念
20260615,202606151000,002361,神剑股份,33,8,1181015.0,股权转让(并购重组)
20260615,202606151000,000636,风华高科,33,9,1107034.5,华为概念
20260615,202606151000,000725,京东方A,33,10,1076381.5,柔性屏(折叠屏)
20260615,202606151000,601991,大唐发电,17,11,1075151.5,储能
20260615,202606151120,000725,京东方A,33,1,1999938.5,柔性屏(折叠屏)
20260615,202606151120,603993,洛阳钼业,17,2,1877093.5,盐湖提锂
20260615,202606151120,000636,风华高科,33,3,1670050.0,华为概念
20260615,202606151120,601991,大唐发电,17,4,1447173.0,储能
20260615,202606151120,600487,亨通光电,17,5,1427454.5,华为概念
20260615,202606151120,002354,天娱数科,33,6,1422032.5,元宇宙
20260615,202606151120,000630,铜陵有色,33,7,1364147.5,金属镍
20260615,202606151120,002407,多氟多,33,8,1298491.0,钠离子电池
20260615,202606151120,601958,金钼股份,17,9,1248733.5,OLED
20260615,202606151120,600183,生益科技,17,10,1224655.5,华为概念
20260615,202606151120,603629,利通电子,17,11,1206413.0,华为概念
20260615,202606151400,601991,大唐发电,17,1,1991545.0,储能
20260615,202606151400,000725,京东方A,33,2,1828656.5,共封装光学(CPO)
20260615,202606151400,000636,风华高科,33,3,1654324.0,共封装光学(CPO)
20260615,202606151400,600487,亨通光电,17,4,1595457.5,共封装光学(CPO)
20260615,202606151400,600522,中天科技,17,5,1390802.5,PCB概念
20260615,202606151400,600584,长电科技,17,6,1375226.0,共封装光学(CPO)
20260615,202606151400,001896,豫能控股,33,7,1301634.5,数据中心(AIDC)
20260615,202606151400,301217,铜冠铜箔,33,8,1281455.5,PCB概念
20260615,202606151400,002407,多氟多,33,9,1278595.5,存储芯片
20260615,202606151400,603629,利通电子,17,10,1278213.5,算力租赁
20260615,202606151400,603993,洛阳钼业,17,11,1268601.0,小金属概念
20260615,202606151125,000725,京东方A,33,1,1994018.0,柔性屏(折叠屏)
20260615,202606151125,603993,洛阳钼业,17,2,1856534.0,盐湖提锂
20260615,202606151125,000636,风华高科,33,3,1665679.5,华为概念
20260615,202606151125,601991,大唐发电,17,4,1457064.0,储能
20260615,202606151125,600487,亨通光电,17,5,1427399.5,华为概念
20260615,202606151125,002354,天娱数科,33,6,1407798.0,元宇宙
20260615,202606151125,000630,铜陵有色,33,7,1337564.5,金属镍
20260615,202606151125,002407,多氟多,33,8,1284831.0,钠离子电池
20260615,202606151125,600183,生益科技,17,9,1225468.5,华为概念
20260615,202606151125,603629,利通电子,17,10,1212952.0,华为概念
20260615,202606151125,601958,金钼股份,17,11,1211730.0,OLED
20260615,202606151320,000725,京东方A,33,1,2000307.0,共封装光学(CPO)
20260615,202606151320,601991,大唐发电,17,2,1938313.5,储能
20260615,202606151320,000636,风华高科,33,3,1811998.0,共封装光学(CPO)
20260615,202606151320,600487,亨通光电,17,4,1621256.0,共封装光学(CPO)
20260615,202606151320,603993,洛阳钼业,17,5,1461340.5,小金属概念
20260615,202606151320,600522,中天科技,17,6,1399731.0,PCB概念
20260615,202606151320,600584,长电科技,17,7,1388805.5,共封装光学(CPO)
20260615,202606151320,600183,生益科技,17,8,1380183.5,PCB概念
20260615,202606151320,301217,铜冠铜箔,33,9,1370528.0,PCB概念
20260615,202606151320,603629,利通电子,17,10,1354074.0,算力租赁
20260615,202606151320,002354,天娱数科,33,11,1285152.0,算力租赁
20260615,202606151045,603993,洛阳钼业,17,1,2014079.5,盐湖提锂
20260615,202606151045,000725,京东方A,33,2,1940610.0,柔性屏(折叠屏)
20260615,202606151045,000636,风华高科,33,3,1784007.0,华为概念
20260615,202606151045,000630,铜陵有色,33,4,1747388.5,金属镍
20260615,202606151045,601958,金钼股份,17,5,1662906.5,OLED
20260615,202606151045,002354,天娱数科,33,6,1539318.0,元宇宙
20260615,202606151045,601991,大唐发电,17,7,1417208.0,储能
20260615,202606151045,600487,亨通光电,17,8,1388532.0,华为概念
20260615,202606151045,002407,多氟多,33,9,1361416.5,钠离子电池
20260615,202606151045,601899,紫金矿业,17,10,1314334.0,盐湖提锂
20260615,202606151045,001696,宗申动力,33,11,1305613.5,专精特新
20260615,202606151325,000725,京东方A,33,1,1979312.5,共封装光学(CPO)
20260615,202606151325,601991,大唐发电,17,2,1951030.0,储能
20260615,202606151325,000636,风华高科,33,3,1794464.0,共封装光学(CPO)
20260615,202606151325,600487,亨通光电,17,4,1617044.0,共封装光学(CPO)
20260615,202606151325,603993,洛阳钼业,17,5,1436456.0,小金属概念
20260615,202606151325,600522,中天科技,17,6,1402695.0,PCB概念
20260615,202606151325,600584,长电科技,17,7,1388538.0,共封装光学(CPO)
20260615,202606151325,600183,生益科技,17,8,1370504.5,PCB概念
20260615,202606151325,301217,铜冠铜箔,33,9,1359598.5,PCB概念
20260615,202606151325,603629,利通电子,17,10,1346362.5,算力租赁
20260615,202606151325,002407,多氟多,33,11,1270488.0,存储芯片
20260615,202606151445,601991,大唐发电,17,1,1888413.5,储能
20260615,202606151445,000725,京东方A,33,2,1647703.5,共封装光学(CPO)
20260615,202606151445,600487,亨通光电,17,3,1508269.5,共封装光学(CPO)
20260615,202606151445,000636,风华高科,33,4,1464235.5,共封装光学(CPO)
